Stores,Alarms,AlarmItems,TempMean,Humidity,Pressure,TempMin,TempMax
241,152,6249,20.039583,64.822916,1016.202777,15.2000,26.2000
241,208,6249,23.750000,60.793478,1012.832352,16.5000,30.7000
241,333,6249,24.952083,62.447916,1009.369444,19.8000,32.4000
241,208,6249,22.352127,65.382978,1013.785714,17.6000,27.6000
241,199,6249,20.104166,62.947916,1014.013888,15.9000,23.6000
241,152,6249,17.215789,67.010526,1014.312676,12.9000,21.6000
241,87,6249,15.377419,74.440860,1013.662857,12.4000,21.1000
241,168,6249,18.108333,86.468750,1008.419444,13.5000,21.8000
241,149,6249,19.106250,82.812500,1006.556944,16.6000,23.1000
241,146,6249,19.409375,74.041666,1014.809722,16.3000,23.2000
241,190,6249,20.839583,75.968750,1015.580555,16.7000,25.5000
241,189,6249,18.341666,83.072916,1016.000000,13.4000,24.7000
241,143,6249,18.243750,70.010416,1018.572222,11.9000,22.3000
241,156,6249,19.320833,75.229166,1016.598611,16.7000,21.7000
241,176,6249,18.343750,71.958333,1013.220833,13.9000,21.6000
241,108,6249,16.584375,65.875000,1020.229166,11.8000,21.8000
241,154,6249,19.130208,68.031250,1018.395833,12.9000,23.5000
241,189,6249,21.177083,70.177083,1009.956944,17.9000,26.7000
242,159,6279,17.353125,74.197916,1005.029166,13.6000,20.0000
242,97,6279,14.012500,74.500000,1006.243055,10.4000,18.8000
242,67,6279,14.793750,68.833333,1011.004166,9.7000,19.3000
242,144,6279,15.436458,77.739583,1008.226388,12.7000,17.9000
